957,District_16,ASIAN,ALL
44,District_16,ASIAN,POVERTY
0,District_16,PACISL,ALL
0,District_16,PACISL,POVERTY
2090,District_16,OTHER,ALL
808,District_16,OTHER,POVERTY
325,District_16,MIXED,ALL
155,District_16,MIXED,POVERTY
334,District_17,ASIAN,ALL
186,District_17,ASIAN,POVERTY
0,District_17,PACISL,ALL
0,District_17,PACISL,POVERTY
69,District_17,OTHER,ALL
0,District_17,OTHER,POVERTY
229,District_17,MIXED,ALL
113,District_17,MIXED,POVERTY
635,District_18,ASIAN,ALL
67,District_18,ASIAN,POVERTY
0,District_18,PACISL,ALL
0,District_18,PACISL,POVERTY
34,District_18,OTHER,ALL
1,District_18,OTHER,POVERTY
64,District_18,MIXED,ALL
10,District_18,MIXED,POVERTY
506,District_19,ASIAN,ALL
128,District_19,ASIAN,POVERTY
0,District_19,PACISL,ALL
0,District_19,PACISL,POVERTY
150,District_19,OTHER,ALL
18,District_19,OTHER,POVERTY
259,District_19,MIXED,ALL
98,District_19,MIXED,POVERTY
894,District_20,ASIAN,ALL
234,District_20,ASIAN,POVERTY
11,District_20,PACISL,ALL
0,District_20,PACISL,POVERTY
255,District_20,OTHER,ALL
35,District_20,OTHER,POVERTY
286,District_20,MIXED,ALL
141,District_20,MIXED,POVERTY
407,District_21,ASIAN,ALL
39,District_21,ASIAN,POVERTY
75,District_21,PACISL,ALL
0,District_21,PACISL,POVERTY
0,District_21,OTHER,ALL
0,District_21,OTHER,POVERTY
168,District_21,MIXED,ALL
71,District_21,MIXED,POVERTY
1265,District_22,ASIAN,ALL
51,District_22,ASIAN,POVERTY
0,District_22,PACISL,ALL
0,District_22,PACISL,POVERTY
311,District_22,OTHER,ALL
201,District_22,OTHER,POVERTY
92,District_22,MIXED,ALL
40,District_22,MIXED,POVERTY
505,District_23,ASIAN,ALL
26,District_23,ASIAN,POVERTY
0,District_23,PACISL,ALL
0,District_23,PACISL,POVERTY
14,District_23,OTHER,ALL
0,District_23,OTHER,POVERTY
157,District_23,MIXED,ALL
77,District_23,MIXED,POVERTY
720,District_24,ASIAN,ALL
41,District_24,ASIAN,POVERTY
0,District_24,PACISL,ALL
0,District_24,PACISL,POVERTY
376,District_24,OTHER,ALL
252,District_24,OTHER,POVERTY
352,District_24,MIXED,ALL
42,District_24,MIXED,POVERTY
514,District_25,ASIAN,ALL
43,District_25,ASIAN,POVERTY
0,District_25,PACISL,ALL
0,District_25,PACISL,POVERTY
87,District_25,OTHER,ALL
11,District_25,OTHER,POVERTY
134,District_25,MIXED,ALL
44,District_25,MIXED,POVERTY
608,District_26,ASIAN,ALL
133,District_26,ASIAN,POVERTY
0,District_26,PACISL,ALL
0,District_26,PACISL,POVERTY
906,District_26,OTHER,ALL
389,District_26,OTHER,POVERTY
396,District_26,MIXED,ALL
231,District_26,MIXED,POVERTY
559,District_27,ASIAN,ALL
32,District_27,ASIAN,POVERTY
0,District_27,PACISL,ALL
0,District_27,PACISL,POVERTY
1045,District_27,OTHER,ALL
613,District_27,OTHER,POVERTY
392,District_27,MIXED,ALL
64,District_27,MIXED,POVERTY
660,District_28,ASIAN,ALL
24,District_28,ASIAN,POVERTY
0,District_28,PACISL,ALL
0,District_28,PACISL,POVERTY
2238,District_28,OTHER,ALL
780,District_28,OTHER,POVERTY
534,District_28,MIXED,ALL
106,District_28,MIXED,POVERTY
345,District_29,ASIAN,ALL
35,District_29,ASIAN,POVERTY
57,District_29,PACISL,ALL
0,District_29,PACISL,POVERTY
1082,District_29,OTHER,ALL
190,District_29,OTHER,POVERTY
546,District_29,MIXED,ALL
14,District_29,MIXED,POVERTY
733,District_30,ASIAN,ALL
238,District_30,ASIAN,POVERTY
0,District_30,PACISL,ALL
0,District_30,PACISL,POVERTY
3739,District_30,OTHER,ALL
1113,District_30,OTHER,POVERTY
542,District_30,MIXED,ALL
151,District_30,MIXED,POVERTY
1428,District_31,ASIAN,ALL
65,District_31,ASIAN,POVERTY
0,District_31,PACISL,ALL
0,District_31,PACISL,POVERTY
332,District_31,OTHER,ALL
44,District_31,OTHER,POVERTY
318,District_31,MIXED,ALL
99,District_31,MIXED,POVERTY
956,District_32,ASIAN,ALL
21,District_32,ASIAN,POVERTY
0,District_32,PACISL,ALL
0,District_32,PACISL,POVERTY
1345,District_32,OTHER,ALL
624,District_32,OTHER,POVERTY
528,District_32,MIXED,ALL
187,District_32,MIXED,POVERTY
721,District_33,ASIAN,ALL
85,District_33,ASIAN,POVERTY
0,District_33,PACISL,ALL
0,District_33,PACISL,POVERTY
1482,District_33,OTHER,ALL
364,District_33,OTHER,POVERTY
721,District_33,MIXED,ALL
0,District_33,MIXED,POVERTY
331,District_34,ASIAN,ALL
0,District_34,ASIAN,POVERTY
0,District_34,PACISL,ALL
0,District_34,PACISL,POVERTY
16,District_34,OTHER,ALL
0,District_34,OTHER,POVERTY
209,District_34,MIXED,ALL
23,District_34,MIXED,POVERTY
1098,District_35,ASIAN,ALL
23,District_35,ASIAN,POVERTY
0,District_35,PACISL,ALL
0,District_35,PACISL,POVERTY
54,District_35,OTHER,ALL
0,District_35,OTHER,POVERTY
215,District_35,MIXED,ALL
0,District_35,MIXED,POVERTY
