EDU,District_3,PACISL,0,HS_GRAD,FEMALE
EDU,District_3,PACISL,0,SOME_COLL,MALE
EDU,District_3,PACISL,0,SOME_COLL,FEMALE
EDU,District_3,PACISL,0,COLL_BACH_OR_GREATER,MALE
EDU,District_3,PACISL,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,OTHER,0,ALL,MALE
EDU,District_3,OTHER,5,ALL,FEMALE
EDU,District_3,OTHER,0,NO_HS_GRAD,MALE
EDU,District_3,OTHER,0,NO_HS_GRAD,FEMALE
EDU,District_3,OTHER,0,HS_GRAD,MALE
EDU,District_3,OTHER,0,HS_GRAD,FEMALE
EDU,District_3,OTHER,0,SOME_COLL,MALE
EDU,District_3,OTHER,5,SOME_COLL,FEMALE
EDU,District_3,OTHER,0,COLL_BACH_OR_GREATER,MALE
EDU,District_3,OTHER,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_3,MIXED,29,ALL,MALE
EDU,District_3,MIXED,31,ALL,FEMALE
EDU,District_3,MIXED,0,NO_HS_GRAD,MALE
EDU,District_3,MIXED,0,NO_HS_GRAD,FEMALE
EDU,District_3,MIXED,0,HS_GRAD,MALE
EDU,District_3,MIXED,31,HS_GRAD,FEMALE
EDU,District_3,MIXED,0,SOME_COLL,MALE
EDU,District_3,MIXED,0,SOME_COLL,FEMALE
EDU,District_3,MIXED,29,COLL_BACH_OR_GREATER,MALE
EDU,District_3,MIXED,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,WHITE,3418,ALL,MALE
EDU,District_4,WHITE,4158,ALL,FEMALE
EDU,District_4,WHITE,717,NO_HS_GRAD,MALE
EDU,District_4,WHITE,883,NO_HS_GRAD,FEMALE
EDU,District_4,WHITE,1115,HS_GRAD,MALE
EDU,District_4,WHITE,1579,HS_GRAD,FEMALE
EDU,District_4,WHITE,1031,SOME_COLL,MALE
EDU,District_4,WHITE,1150,SOME_COLL,FEMALE
EDU,District_4,WHITE,555,COLL_BACH_OR_GREATER,MALE
EDU,District_4,WHITE,546,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,AFAM,1467,ALL,MALE
EDU,District_4,AFAM,2053,ALL,FEMALE
EDU,District_4,AFAM,54,NO_HS_GRAD,MALE
EDU,District_4,AFAM,166,NO_HS_GRAD,FEMALE
EDU,District_4,AFAM,546,HS_GRAD,MALE
EDU,District_4,AFAM,591,HS_GRAD,FEMALE
EDU,District_4,AFAM,503,SOME_COLL,MALE
EDU,District_4,AFAM,827,SOME_COLL,FEMALE
EDU,District_4,AFAM,364,COLL_BACH_OR_GREATER,MALE
EDU,District_4,AFAM,469,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,AMERIND,59,ALL,MALE
EDU,District_4,AMERIND,0,ALL,FEMALE
EDU,District_4,AMERIND,8,NO_HS_GRAD,MALE
EDU,District_4,AMERIND,0,NO_HS_GRAD,FEMALE
EDU,District_4,AMERIND,7,HS_GRAD,MALE
EDU,District_4,AMERIND,0,HS_GRAD,FEMALE
EDU,District_4,AMERIND,12,SOME_COLL,MALE
EDU,District_4,AMERIND,0,SOME_COLL,FEMALE
EDU,District_4,AMERIND,32,COLL_BACH_OR_GREATER,MALE
EDU,District_4,AMERIND,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,ASIAN,21,ALL,MALE
EDU,District_4,ASIAN,25,ALL,FEMALE
EDU,District_4,ASIAN,1,NO_HS_GRAD,MALE
EDU,District_4,ASIAN,18,NO_HS_GRAD,FEMALE
EDU,District_4,ASIAN,0,HS_GRAD,MALE
EDU,District_4,ASIAN,0,HS_GRAD,FEMALE
EDU,District_4,ASIAN,20,SOME_COLL,MALE
EDU,District_4,ASIAN,0,SOME_COLL,FEMALE
EDU,District_4,ASIAN,0,COLL_BACH_OR_GREATER,MALE
EDU,District_4,ASIAN,7,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,PACISL,0,ALL,MALE
EDU,District_4,PACISL,0,ALL,FEMALE
EDU,District_4,PACISL,0,NO_HS_GRAD,MALE
EDU,District_4,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_4,PACISL,0,HS_GRAD,MALE
EDU,District_4,PACISL,0,HS_GRAD,FEMALE
EDU,District_4,PACISL,0,SOME_COLL,MALE
EDU,District_4,PACISL,0,SOME_COLL,FEMALE
EDU,District_4,PACISL,0,COLL_BACH_OR_GREATER,MALE
EDU,District_4,PACISL,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,OTHER,80,ALL,MALE
EDU,District_4,OTHER,219,ALL,FEMALE
EDU,District_4,OTHER,0,NO_HS_GRAD,MALE
EDU,District_4,OTHER,50,NO_HS_GRAD,FEMALE
EDU,District_4,OTHER,60,HS_GRAD,MALE
EDU,District_4,OTHER,122,HS_GRAD,FEMALE
EDU,District_4,OTHER,0,SOME_COLL,MALE
EDU,District_4,OTHER,47,SOME_COLL,FEMALE
EDU,District_4,OTHER,20,COLL_BACH_OR_GREATER,MALE
EDU,District_4,OTHER,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_4,MIXED,47,ALL,MALE
EDU,District_4,MIXED,49,ALL,FEMALE
EDU,District_4,MIXED,0,NO_HS_GRAD,MALE
EDU,District_4,MIXED,8,NO_HS_GRAD,FEMALE
EDU,District_4,MIXED,23,HS_GRAD,MALE
EDU,District_4,MIXED,0,HS_GRAD,FEMALE
EDU,District_4,MIXED,18,SOME_COLL,MALE
EDU,District_4,MIXED,41,SOME_COLL,FEMALE
EDU,District_4,MIXED,6,COLL_BACH_OR_GREATER,MALE
EDU,District_4,MIXED,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,WHITE,1449,ALL,MALE
EDU,District_5,WHITE,1883,ALL,FEMALE
EDU,District_5,WHITE,538,NO_HS_GRAD,MALE
EDU,District_5,WHITE,476,NO_HS_GRAD,FEMALE
EDU,District_5,WHITE,464,HS_GRAD,MALE
EDU,District_5,WHITE,652,HS_GRAD,FEMALE
EDU,District_5,WHITE,207,SOME_COLL,MALE
EDU,District_5,WHITE,240,SOME_COLL,FEMALE
EDU,District_5,WHITE,240,COLL_BACH_OR_GREATER,MALE
EDU,District_5,WHITE,515,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,AFAM,1744,ALL,MALE
EDU,District_5,AFAM,2684,ALL,FEMALE
EDU,District_5,AFAM,465,NO_HS_GRAD,MALE
EDU,District_5,AFAM,728,NO_HS_GRAD,FEMALE
EDU,District_5,AFAM,763,HS_GRAD,MALE
EDU,District_5,AFAM,767,HS_GRAD,FEMALE
EDU,District_5,AFAM,384,SOME_COLL,MALE
EDU,District_5,AFAM,932,SOME_COLL,FEMALE
EDU,District_5,AFAM,132,COLL_BACH_OR_GREATER,MALE
EDU,District_5,AFAM,257,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,AMERIND,34,ALL,MALE
EDU,District_5,AMERIND,48,ALL,FEMALE
EDU,District_5,AMERIND,0,NO_HS_GRAD,MALE
EDU,District_5,AMERIND,7,NO_HS_GRAD,FEMALE
EDU,District_5,AMERIND,34,HS_GRAD,MALE
EDU,District_5,AMERIND,0,HS_GRAD,FEMALE
EDU,District_5,AMERIND,0,SOME_COLL,MALE
EDU,District_5,AMERIND,0,SOME_COLL,FEMALE
EDU,District_5,AMERIND,0,COLL_BACH_OR_GREATER,MALE
EDU,District_5,AMERIND,41,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,ASIAN,81,ALL,MALE
EDU,District_5,ASIAN,58,ALL,FEMALE
EDU,District_5,ASIAN,48,NO_HS_GRAD,MALE
EDU,District_5,ASIAN,46,NO_HS_GRAD,FEMALE
EDU,District_5,ASIAN,0,HS_GRAD,MALE
EDU,District_5,ASIAN,12,HS_GRAD,FEMALE
EDU,District_5,ASIAN,0,SOME_COLL,MALE
EDU,District_5,ASIAN,0,SOME_COLL,FEMALE
EDU,District_5,ASIAN,33,COLL_BACH_OR_GREATER,MALE
EDU,District_5,ASIAN,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,PACISL,0,ALL,MALE
EDU,District_5,PACISL,0,ALL,FEMALE
EDU,District_5,PACISL,0,NO_HS_GRAD,MALE
EDU,District_5,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_5,PACISL,0,HS_GRAD,MALE
EDU,District_5,PACISL,0,HS_GRAD,FEMALE
EDU,District_5,PACISL,0,SOME_COLL,MALE
EDU,District_5,PACISL,0,SOME_COLL,FEMALE
EDU,District_5,PACISL,0,COLL_BACH_OR_GREATER,MALE
EDU,District_5,PACISL,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,OTHER,192,ALL,MALE
EDU,District_5,OTHER,40,ALL,FEMALE
EDU,District_5,OTHER,192,NO_HS_GRAD,MALE
EDU,District_5,OTHER,40,NO_HS_GRAD,FEMALE
EDU,District_5,OTHER,0,HS_GRAD,MALE
EDU,District_5,OTHER,0,HS_GRAD,FEMALE
EDU,District_5,OTHER,0,SOME_COLL,MALE
EDU,District_5,OTHER,0,SOME_COLL,FEMALE
EDU,District_5,OTHER,0,COLL_BACH_OR_GREATER,MALE
EDU,District_5,OTHER,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_5,MIXED,17,ALL,MALE
EDU,District_5,MIXED,24,ALL,FEMALE
EDU,District_5,MIXED,0,NO_HS_GRAD,MALE
EDU,District_5,MIXED,0,NO_HS_GRAD,FEMALE
EDU,District_5,MIXED,0,HS_GRAD,MALE
EDU,District_5,MIXED,24,HS_GRAD,FEMALE
EDU,District_5,MIXED,0,SOME_COLL,MALE
EDU,District_5,MIXED,0,SOME_COLL,FEMALE
EDU,District_5,MIXED,17,COLL_BACH_OR_GREATER,MALE
EDU,District_5,MIXED,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,WHITE,3415,ALL,MALE
EDU,District_6,WHITE,3054,ALL,FEMALE
EDU,District_6,WHITE,339,NO_HS_GRAD,MALE
EDU,District_6,WHITE,265,NO_HS_GRAD,FEMALE
EDU,District_6,WHITE,663,HS_GRAD,MALE
EDU,District_6,WHITE,409,HS_GRAD,FEMALE
EDU,District_6,WHITE,880,SOME_COLL,MALE
EDU,District_6,WHITE,847,SOME_COLL,FEMALE
EDU,District_6,WHITE,1533,COLL_BACH_OR_GREATER,MALE
EDU,District_6,WHITE,1533,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,AFAM,1320,ALL,MALE
EDU,District_6,AFAM,1874,ALL,FEMALE
EDU,District_6,AFAM,510,NO_HS_GRAD,MALE
EDU,District_6,AFAM,669,NO_HS_GRAD,FEMALE
EDU,District_6,AFAM,509,HS_GRAD,MALE
EDU,District_6,AFAM,586,HS_GRAD,FEMALE
EDU,District_6,AFAM,179,SOME_COLL,MALE
EDU,District_6,AFAM,469,SOME_COLL,FEMALE
EDU,District_6,AFAM,122,COLL_BACH_OR_GREATER,MALE
EDU,District_6,AFAM,150,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,AMERIND,0,ALL,MALE
EDU,District_6,AMERIND,60,ALL,FEMALE
EDU,District_6,AMERIND,0,NO_HS_GRAD,MALE
EDU,District_6,AMERIND,9,NO_HS_GRAD,FEMALE
EDU,District_6,AMERIND,0,HS_GRAD,MALE
EDU,District_6,AMERIND,31,HS_GRAD,FEMALE
EDU,District_6,AMERIND,0,SOME_COLL,MALE
EDU,District_6,AMERIND,20,SOME_COLL,FEMALE
EDU,District_6,AMERIND,0,COLL_BACH_OR_GREATER,MALE
EDU,District_6,AMERIND,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,ASIAN,41,ALL,MALE
EDU,District_6,ASIAN,72,ALL,FEMALE
EDU,District_6,ASIAN,5,NO_HS_GRAD,MALE
EDU,District_6,ASIAN,0,NO_HS_GRAD,FEMALE
EDU,District_6,ASIAN,0,HS_GRAD,MALE
EDU,District_6,ASIAN,0,HS_GRAD,FEMALE
EDU,District_6,ASIAN,7,SOME_COLL,MALE
EDU,District_6,ASIAN,0,SOME_COLL,FEMALE
EDU,District_6,ASIAN,29,COLL_BACH_OR_GREATER,MALE
EDU,District_6,ASIAN,72,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,PACISL,0,ALL,MALE
EDU,District_6,PACISL,0,ALL,FEMALE
EDU,District_6,PACISL,0,NO_HS_GRAD,MALE
EDU,District_6,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_6,PACISL,0,HS_GRAD,MALE
EDU,District_6,PACISL,0,HS_GRAD,FEMALE
EDU,District_6,PACISL,0,SOME_COLL,MALE
EDU,District_6,PACISL,0,SOME_COLL,FEMALE
EDU,District_6,PACISL,0,COLL_BACH_OR_GREATER,MALE
EDU,District_6,PACISL,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,OTHER,43,ALL,MALE
EDU,District_6,OTHER,58,ALL,FEMALE
EDU,District_6,OTHER,9,NO_HS_GRAD,MALE
EDU,District_6,OTHER,0,NO_HS_GRAD,FEMALE
EDU,District_6,OTHER,34,HS_GRAD,MALE
EDU,District_6,OTHER,29,HS_GRAD,FEMALE
EDU,District_6,OTHER,0,SOME_COLL,MALE
EDU,District_6,OTHER,0,SOME_COLL,FEMALE
EDU,District_6,OTHER,0,COLL_BACH_OR_GREATER,MALE
EDU,District_6,OTHER,29,COLL_BACH_OR_GREATER,FEMALE
EDU,District_6,MIXED,67,ALL,MALE
EDU,District_6,MIXED,46,ALL,FEMALE
EDU,District_6,MIXED,9,NO_HS_GRAD,MALE
EDU,District_6,MIXED,9,NO_HS_GRAD,FEMALE
EDU,District_6,MIXED,23,HS_GRAD,MALE
EDU,District_6,MIXED,0,HS_GRAD,FEMALE
EDU,District_6,MIXED,20,SOME_COLL,MALE
EDU,District_6,MIXED,5,SOME_COLL,FEMALE
EDU,District_6,MIXED,15,COLL_BACH_OR_GREATER,MALE
EDU,District_6,MIXED,32,COLL_BACH_OR_GREATER,FEMALE
EDU,District_7,WHITE,2887,ALL,MALE
EDU,District_7,WHITE,3140,ALL,FEMALE
EDU,District_7,WHITE,669,NO_HS_GRAD,MALE
EDU,District_7,WHITE,509,NO_HS_GRAD,FEMALE
EDU,District_7,WHITE,762,HS_GRAD,MALE
EDU,District_7,WHITE,1003,HS_GRAD,FEMALE
EDU,District_7,WHITE,671,SOME_COLL,MALE
EDU,District_7,WHITE,712,SOME_COLL,FEMALE
EDU,District_7,WHITE,785,COLL_BACH_OR_GREATER,MALE
EDU,District_7,WHITE,916,COLL_BACH_OR_GREATER,FEMALE
EDU,District_7,AFAM,1875,ALL,MALE
EDU,District_7,AFAM,2046,ALL,FEMALE
EDU,District_7,AFAM,406,NO_HS_GRAD,MALE
EDU,District_7,AFAM,498,NO_HS_GRAD,FEMALE
EDU,District_7,AFAM,723,HS_GRAD,MALE
EDU,District_7,AFAM,519,HS_GRAD,FEMALE
EDU,District_7,AFAM,477,SOME_COLL,MALE
EDU,District_7,AFAM,799,SOME_COLL,FEMALE
EDU,District_7,AFAM,269,COLL_BACH_OR_GREATER,MALE
EDU,District_7,AFAM,230,COLL_BACH_OR_GREATER,FEMALE
EDU,District_7,AMERIND,0,ALL,MALE
EDU,District_7,AMERIND,32,ALL,FEMALE
EDU,District_7,AMERIND,0,NO_HS_GRAD,MALE
EDU,District_7,AMERIND,20,NO_HS_GRAD,FEMALE
EDU,District_7,AMERIND,0,HS_GRAD,MALE
EDU,District_7,AMERIND,0,HS_GRAD,FEMALE
EDU,District_7,AMERIND,0,SOME_COLL,MALE
EDU,District_7,AMERIND,12,SOME_COLL,FEMALE
EDU,District_7,AMERIND,0,COLL_BACH_OR_GREATER,MALE
EDU,District_7,AMERIND,0,COLL_BACH_OR_GREATER,FEMALE
EDU,District_7,ASIAN,25,ALL,MALE
EDU,District_7,ASIAN,14,ALL,FEMALE
EDU,District_7,ASIAN,0,NO_HS_GRAD,MALE
EDU,District_7,ASIAN,0,NO_HS_GRAD,FEMALE
EDU,District_7,ASIAN,0,HS_GRAD,MALE
EDU,District_7,ASIAN,0,HS_GRAD,FEMALE
EDU,District_7,ASIAN,7,SOME_COLL,MALE
EDU,District_7,ASIAN,0,SOME_COLL,FEMALE
EDU,District_7,ASIAN,18,COLL_BACH_OR_GREATER,MALE
EDU,District_7,ASIAN,14,COLL_BACH_OR_GREATER,FEMALE
EDU,District_7,PACISL,0,ALL,MALE
EDU,District_7,PACISL,0,ALL,FEMALE
EDU,District_7,PACISL,0,NO_HS_GRAD,MALE
EDU,District_7,PACISL,0,NO_HS_GRAD,FEMALE
EDU,District_7,PACISL,0,HS_GRAD,MALE
EDU,District_7,PACISL,0,HS_GRAD,FEMALE
EDU,District_7,PACISL,0,SOME_COLL,MALE
EDU,District_7,PACISL,0,SOME_COLL,FEMALE
EDU,District_7,PACISL,0,COLL_BACH_OR_GREATER,MALE
