EDU,District_9,AMERIND,0,HS_GRAD
EDU,District_9,AMERIND,9,SOME_COLL
EDU,District_9,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_9,ASIAN,159,ALL
EDU,District_9,ASIAN,16,NO_HS_GRAD
EDU,District_9,ASIAN,45,HS_GRAD
EDU,District_9,ASIAN,28,SOME_COLL
EDU,District_9,ASIAN,70,COLL_BACH_OR_GREATER
EDU,District_9,PACISL,0,ALL
EDU,District_9,PACISL,0,NO_HS_GRAD
EDU,District_9,PACISL,0,HS_GRAD
EDU,District_9,PACISL,0,SOME_COLL
EDU,District_9,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_9,OTHER,242,ALL
EDU,District_9,OTHER,72,NO_HS_GRAD
EDU,District_9,OTHER,148,HS_GRAD
EDU,District_9,OTHER,22,SOME_COLL
EDU,District_9,OTHER,0,COLL_BACH_OR_GREATER
EDU,District_9,MIXED,102,ALL
EDU,District_9,MIXED,45,NO_HS_GRAD
EDU,District_9,MIXED,40,HS_GRAD
EDU,District_9,MIXED,17,SOME_COLL
EDU,District_9,MIXED,0,COLL_BACH_OR_GREATER
EDU,District_10,WHITE,9264,ALL
EDU,District_10,WHITE,1504,NO_HS_GRAD
EDU,District_10,WHITE,3208,HS_GRAD
EDU,District_10,WHITE,2391,SOME_COLL
EDU,District_10,WHITE,2161,COLL_BACH_OR_GREATER
EDU,District_10,AFAM,2103,ALL
EDU,District_10,AFAM,264,NO_HS_GRAD
EDU,District_10,AFAM,555,HS_GRAD
EDU,District_10,AFAM,656,SOME_COLL
EDU,District_10,AFAM,628,COLL_BACH_OR_GREATER
EDU,District_10,AMERIND,12,ALL
EDU,District_10,AMERIND,12,NO_HS_GRAD
EDU,District_10,AMERIND,0,HS_GRAD
EDU,District_10,AMERIND,0,SOME_COLL
EDU,District_10,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_10,ASIAN,293,ALL
EDU,District_10,ASIAN,8,NO_HS_GRAD
EDU,District_10,ASIAN,232,HS_GRAD
EDU,District_10,ASIAN,7,SOME_COLL
EDU,District_10,ASIAN,46,COLL_BACH_OR_GREATER
EDU,District_10,PACISL,0,ALL
EDU,District_10,PACISL,0,NO_HS_GRAD
EDU,District_10,PACISL,0,HS_GRAD
EDU,District_10,PACISL,0,SOME_COLL
EDU,District_10,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_10,OTHER,123,ALL
EDU,District_10,OTHER,77,NO_HS_GRAD
EDU,District_10,OTHER,20,HS_GRAD
EDU,District_10,OTHER,0,SOME_COLL
EDU,District_10,OTHER,26,COLL_BACH_OR_GREATER
EDU,District_10,MIXED,52,ALL
EDU,District_10,MIXED,18,NO_HS_GRAD
EDU,District_10,MIXED,15,HS_GRAD
EDU,District_10,MIXED,6,SOME_COLL
EDU,District_10,MIXED,13,COLL_BACH_OR_GREATER
EDU,District_11,WHITE,10719,ALL
EDU,District_11,WHITE,1561,NO_HS_GRAD
EDU,District_11,WHITE,3248,HS_GRAD
EDU,District_11,WHITE,3573,SOME_COLL
EDU,District_11,WHITE,2337,COLL_BACH_OR_GREATER
EDU,District_11,AFAM,833,ALL
EDU,District_11,AFAM,57,NO_HS_GRAD
EDU,District_11,AFAM,79,HS_GRAD
EDU,District_11,AFAM,333,SOME_COLL
EDU,District_11,AFAM,364,COLL_BACH_OR_GREATER
EDU,District_11,AMERIND,42,ALL
EDU,District_11,AMERIND,0,NO_HS_GRAD
EDU,District_11,AMERIND,18,HS_GRAD
EDU,District_11,AMERIND,16,SOME_COLL
EDU,District_11,AMERIND,8,COLL_BACH_OR_GREATER
EDU,District_11,ASIAN,72,ALL
EDU,District_11,ASIAN,0,NO_HS_GRAD
EDU,District_11,ASIAN,21,HS_GRAD
EDU,District_11,ASIAN,0,SOME_COLL
EDU,District_11,ASIAN,51,COLL_BACH_OR_GREATER
EDU,District_11,PACISL,0,ALL
EDU,District_11,PACISL,0,NO_HS_GRAD
EDU,District_11,PACISL,0,HS_GRAD
EDU,District_11,PACISL,0,SOME_COLL
EDU,District_11,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_11,OTHER,224,ALL
EDU,District_11,OTHER,24,NO_HS_GRAD
EDU,District_11,OTHER,81,HS_GRAD
EDU,District_11,OTHER,74,SOME_COLL
EDU,District_11,OTHER,45,COLL_BACH_OR_GREATER
EDU,District_11,MIXED,96,ALL
EDU,District_11,MIXED,8,NO_HS_GRAD
EDU,District_11,MIXED,16,HS_GRAD
EDU,District_11,MIXED,48,SOME_COLL
EDU,District_11,MIXED,24,COLL_BACH_OR_GREATER
EDU,District_12,WHITE,11855,ALL
EDU,District_12,WHITE,661,NO_HS_GRAD
EDU,District_12,WHITE,3349,HS_GRAD
EDU,District_12,WHITE,3958,SOME_COLL
EDU,District_12,WHITE,3887,COLL_BACH_OR_GREATER
EDU,District_12,AFAM,2228,ALL
EDU,District_12,AFAM,212,NO_HS_GRAD
EDU,District_12,AFAM,535,HS_GRAD
EDU,District_12,AFAM,558,SOME_COLL
EDU,District_12,AFAM,923,COLL_BACH_OR_GREATER
EDU,District_12,AMERIND,61,ALL
EDU,District_12,AMERIND,0,NO_HS_GRAD
EDU,District_12,AMERIND,0,HS_GRAD
EDU,District_12,AMERIND,33,SOME_COLL
EDU,District_12,AMERIND,28,COLL_BACH_OR_GREATER
EDU,District_12,ASIAN,251,ALL
EDU,District_12,ASIAN,18,NO_HS_GRAD
EDU,District_12,ASIAN,52,HS_GRAD
EDU,District_12,ASIAN,11,SOME_COLL
EDU,District_12,ASIAN,170,COLL_BACH_OR_GREATER
EDU,District_12,PACISL,0,ALL
EDU,District_12,PACISL,0,NO_HS_GRAD
EDU,District_12,PACISL,0,HS_GRAD
EDU,District_12,PACISL,0,SOME_COLL
EDU,District_12,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_12,OTHER,123,ALL
EDU,District_12,OTHER,46,NO_HS_GRAD
EDU,District_12,OTHER,36,HS_GRAD
EDU,District_12,OTHER,0,SOME_COLL
EDU,District_12,OTHER,41,COLL_BACH_OR_GREATER
EDU,District_12,MIXED,105,ALL
EDU,District_12,MIXED,0,NO_HS_GRAD
EDU,District_12,MIXED,52,HS_GRAD
EDU,District_12,MIXED,41,SOME_COLL
EDU,District_12,MIXED,12,COLL_BACH_OR_GREATER
EDU,District_13,WHITE,10257,ALL
EDU,District_13,WHITE,1851,NO_HS_GRAD
EDU,District_13,WHITE,2828,HS_GRAD
EDU,District_13,WHITE,2636,SOME_COLL
EDU,District_13,WHITE,2942,COLL_BACH_OR_GREATER
EDU,District_13,AFAM,2300,ALL
EDU,District_13,AFAM,404,NO_HS_GRAD
EDU,District_13,AFAM,526,HS_GRAD
EDU,District_13,AFAM,588,SOME_COLL
EDU,District_13,AFAM,782,COLL_BACH_OR_GREATER
EDU,District_13,AMERIND,26,ALL
EDU,District_13,AMERIND,0,NO_HS_GRAD
EDU,District_13,AMERIND,0,HS_GRAD
EDU,District_13,AMERIND,0,SOME_COLL
EDU,District_13,AMERIND,26,COLL_BACH_OR_GREATER
EDU,District_13,ASIAN,402,ALL
EDU,District_13,ASIAN,58,NO_HS_GRAD
EDU,District_13,ASIAN,123,HS_GRAD
EDU,District_13,ASIAN,101,SOME_COLL
EDU,District_13,ASIAN,120,COLL_BACH_OR_GREATER
EDU,District_13,PACISL,0,ALL
EDU,District_13,PACISL,0,NO_HS_GRAD
EDU,District_13,PACISL,0,HS_GRAD
EDU,District_13,PACISL,0,SOME_COLL
EDU,District_13,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_13,OTHER,729,ALL
EDU,District_13,OTHER,546,NO_HS_GRAD
EDU,District_13,OTHER,119,HS_GRAD
EDU,District_13,OTHER,51,SOME_COLL
EDU,District_13,OTHER,13,COLL_BACH_OR_GREATER
EDU,District_13,MIXED,155,ALL
EDU,District_13,MIXED,26,NO_HS_GRAD
EDU,District_13,MIXED,26,HS_GRAD
EDU,District_13,MIXED,53,SOME_COLL
EDU,District_13,MIXED,50,COLL_BACH_OR_GREATER
EDU,District_14,WHITE,10550,ALL
EDU,District_14,WHITE,1295,NO_HS_GRAD
EDU,District_14,WHITE,3319,HS_GRAD
EDU,District_14,WHITE,3323,SOME_COLL
EDU,District_14,WHITE,2613,COLL_BACH_OR_GREATER
EDU,District_14,AFAM,1563,ALL
EDU,District_14,AFAM,212,NO_HS_GRAD
EDU,District_14,AFAM,420,HS_GRAD
EDU,District_14,AFAM,541,SOME_COLL
EDU,District_14,AFAM,390,COLL_BACH_OR_GREATER
EDU,District_14,AMERIND,60,ALL
EDU,District_14,AMERIND,2,NO_HS_GRAD
EDU,District_14,AMERIND,58,HS_GRAD
EDU,District_14,AMERIND,0,SOME_COLL
EDU,District_14,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_14,ASIAN,288,ALL
EDU,District_14,ASIAN,0,NO_HS_GRAD
EDU,District_14,ASIAN,25,HS_GRAD
EDU,District_14,ASIAN,56,SOME_COLL
EDU,District_14,ASIAN,207,COLL_BACH_OR_GREATER
EDU,District_14,PACISL,0,ALL
EDU,District_14,PACISL,0,NO_HS_GRAD
EDU,District_14,PACISL,0,HS_GRAD
EDU,District_14,PACISL,0,SOME_COLL
EDU,District_14,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_14,OTHER,279,ALL
EDU,District_14,OTHER,169,NO_HS_GRAD
EDU,District_14,OTHER,65,HS_GRAD
EDU,District_14,OTHER,20,SOME_COLL
EDU,District_14,OTHER,25,COLL_BACH_OR_GREATER
EDU,District_14,MIXED,100,ALL
EDU,District_14,MIXED,25,NO_HS_GRAD
EDU,District_14,MIXED,0,HS_GRAD
EDU,District_14,MIXED,50,SOME_COLL
EDU,District_14,MIXED,25,COLL_BACH_OR_GREATER
EDU,District_15,WHITE,10168,ALL
EDU,District_15,WHITE,1119,NO_HS_GRAD
EDU,District_15,WHITE,3120,HS_GRAD
EDU,District_15,WHITE,2907,SOME_COLL
EDU,District_15,WHITE,3022,COLL_BACH_OR_GREATER
EDU,District_15,AFAM,1299,ALL
EDU,District_15,AFAM,160,NO_HS_GRAD
EDU,District_15,AFAM,461,HS_GRAD
EDU,District_15,AFAM,388,SOME_COLL
EDU,District_15,AFAM,290,COLL_BACH_OR_GREATER
EDU,District_15,AMERIND,12,ALL
EDU,District_15,AMERIND,12,NO_HS_GRAD
EDU,District_15,AMERIND,0,HS_GRAD
EDU,District_15,AMERIND,0,SOME_COLL
EDU,District_15,AMERIND,0,COLL_BACH_OR_GREATER
EDU,District_15,ASIAN,678,ALL
EDU,District_15,ASIAN,153,NO_HS_GRAD
EDU,District_15,ASIAN,208,HS_GRAD
EDU,District_15,ASIAN,79,SOME_COLL
EDU,District_15,ASIAN,238,COLL_BACH_OR_GREATER
EDU,District_15,PACISL,0,ALL
EDU,District_15,PACISL,0,NO_HS_GRAD
EDU,District_15,PACISL,0,HS_GRAD
EDU,District_15,PACISL,0,SOME_COLL
EDU,District_15,PACISL,0,COLL_BACH_OR_GREATER
EDU,District_15,OTHER,269,ALL
EDU,District_15,OTHER,152,NO_HS_GRAD
EDU,District_15,OTHER,38,HS_GRAD
EDU,District_15,OTHER,65,SOME_COLL
EDU,District_15,OTHER,14,COLL_BACH_OR_GREATER
EDU,District_15,MIXED,367,ALL
EDU,District_15,MIXED,15,NO_HS_GRAD
EDU,District_15,MIXED,45,HS_GRAD
EDU,District_15,MIXED,21,SOME_COLL
EDU,District_15,MIXED,286,COLL_BACH_OR_GREATER
EDU,District_16,WHITE,7734,ALL
EDU,District_16,WHITE,1889,NO_HS_GRAD
EDU,District_16,WHITE,2335,HS_GRAD
EDU,District_16,WHITE,2019,SOME_COLL
EDU,District_16,WHITE,1491,COLL_BACH_OR_GREATER
EDU,District_16,AFAM,1934,ALL
EDU,District_16,AFAM,435,NO_HS_GRAD
EDU,District_16,AFAM,554,HS_GRAD
EDU,District_16,AFAM,671,SOME_COLL
EDU,District_16,AFAM,274,COLL_BACH_OR_GREATER
EDU,District_16,AMERIND,23,ALL
